,year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price_log,km_driven_log
3779,2019,600000,25000,Petrol,Individual,Manual,First Owner,13.304686600863562,10.12667110305036
3780,2013,700000,70000,Diesel,Individual,Manual,Second Owner,13.45883704259595,11.156264806643742
3781,2007,70000,162000,LPG,Individual,Manual,First Owner,11.156264806643742,11.995357787034976
3782,2010,1250000,205000,Diesel,Individual,Manual,Second Owner,14.038654909278163,12.230770136157428
3783,2008,650000,70000,Petrol,Individual,Automatic,Third Owner,13.384729180332174,11.156264806643742
3784,2018,450000,70000,Diesel,Individual,Manual,Second Owner,13.017005083966255,11.156264806643742
3785,2014,750000,100000,Diesel,Individual,Manual,Second Owner,13.527829818844937,11.51293546492023
3786,2013,775000,70000,Diesel,Individual,Manual,Second Owner,13.560619598657233,11.156264806643742
3787,2011,800000,220000,Diesel,Individual,Manual,First Owner,13.592368256649284,12.301387370778713
3788,2015,360000,80000,Petrol,Individual,Manual,Second Owner,12.793862088206213,11.289794413577894
3789,2010,250000,120000,Diesel,Individual,Manual,First Owner,12.429220196836383,11.695255355062795
3790,2017,1490000,22038,Diesel,Individual,Manual,First Owner,14.214287349062356,10.000568890186692
3791,2013,600000,80000,Diesel,Individual,Manual,First Owner,13.304686600863562,11.289794413577894
3792,2010,120000,90000,Petrol,Individual,Manual,First Owner,11.695255355062795,11.407576060361786
3793,2012,320000,140000,Diesel,Individual,Manual,Second Owner,12.676079399771027,11.849404844423074
3794,2011,400000,120000,Diesel,Individual,Manual,Second Owner,12.899222326086994,11.695255355062795
3795,2015,302000,60000,Diesel,Individual,Manual,First Owner,12.618185607609803,11.002116507732017
3797,2014,150000,60000,Petrol,Individual,Manual,Second Owner,11.918397239722838,11.002116507732017
3798,2012,200000,90000,Diesel,Individual,Manual,Second Owner,12.206077645517674,11.407576060361786
3800,2008,120000,175000,Diesel,Individual,Manual,Second Owner,11.695255355062795,12.07254696717504
3801,2019,1400000,10000,Diesel,Individual,Manual,First Owner,14.151983508870947,9.210440366976517
3802,2017,620000,65000,Petrol,Individual,Manual,First Owner,13.3374763699232,11.082157933374816
3803,2012,449000,90000,Diesel,Individual,Manual,First Owner,13.014780393893403,11.407576060361786
3804,2007,100000,70000,Petrol,Individual,Manual,First Owner,11.51293546492023,11.156264806643742
3805,2018,600000,2500,Petrol,Individual,Manual,First Owner,13.304686600863562,7.824445930877619
3807,2012,250000,40000,Diesel,Individual,Manual,First Owner,12.429220196836383,10.596659732783579
3808,2018,550000,63000,Petrol,Individual,Manual,First Owner,13.217675375388819,11.050905878263567
3813,2014,360000,70000,Diesel,Individual,Manual,First Owner,12.793862088206213,11.156264806643742
3814,2012,650000,60000,Petrol,Dealer,Automatic,First Owner,13.384729180332174,11.002116507732017
3815,2012,199000,92000,Diesel,Dealer,Manual,Third Owner,12.201065128819632,11.429554725537322
3816,2014,285000,89126,Diesel,Individual,Manual,First Owner,12.560247968016562,11.397817597857522
3817,2009,260000,134000,Diesel,Individual,Automatic,First Owner,12.468440756144114,11.80560254159177
3818,2019,869999,15000,Petrol,Dealer,Automatic,First Owner,13.676248490630767,9.61587214452889
3819,2016,425000,42500,Diesel,Dealer,Manual,First Owner,12.959846800844963,10.657282884047461
3820,2012,490000,42000,Diesel,Dealer,Automatic,First Owner,13.102162710901053,10.645448706505872
3821,2015,750000,70000,Diesel,Individual,Automatic,Second Owner,13.527829818844937,11.156264806643742
3822,2004,125000,110000,Petrol,Individual,Manual,Third Owner,11.736077016252437,11.608244735642321
3823,2014,221000,131365,Diesel,Individual,Manual,First Owner,12.30592250537653,11.78574259964801
3824,2016,724000,48980,Diesel,Dealer,Automatic,First Owner,13.49254805258237,10.799187746794274
3825,2014,440000,46000,Petrol,Dealer,Automatic,First Owner,12.994532278619134,10.736418414365376
3826,2009,70000,60000,Petrol,Individual,Manual,Third Owner,11.156264806643742,11.002116507732017
3827,2015,511000,58000,Diesel,Dealer,Manual,First Owner,13.144126826131089,10.968215530759236
3828,2016,790000,22000,Diesel,Dealer,Manual,First Owner,13.579789490265188,9.99884318585288
3829,2017,640000,37000,Petrol,Individual,Manual,First Owner,13.369225017834633,10.518700218288165
3830,2009,120000,70000,Petrol,Individual,Manual,Fourth & Above Owner,11.695255355062795,11.156264806643742
3831,2012,126000,98900,Diesel,Individual,Manual,Third Owner,11.744045122410057,11.501874628783144
3832,2012,120000,125000,Diesel,Individual,Manual,First Owner,11.695255355062795,11.736077016252437
3833,2017,650000,60000,Diesel,Individual,Manual,First Owner,13.384729180332174,11.002116507732017
3834,2014,450000,80000,Petrol,Individual,Manual,Second Owner,13.017005083966255,11.289794413577894
3835,2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner,11.608244735642321,11.289794413577894
3836,2017,600000,40000,Diesel,Individual,Manual,First Owner,13.304686600863562,10.596659732783579
3837,2012,620000,80000,Diesel,Individual,Manual,Second Owner,13.3374763699232,11.289794413577894
3838,2014,600000,30000,Diesel,Individual,Manual,First Owner,13.304686600863562,10.308985993422082
3839,2018,795000,35000,Diesel,Individual,Manual,First Owner,13.586098651497313,10.463131911491967
3840,2011,300000,180000,Diesel,Individual,Manual,Third Owner,12.611541086966115,12.100717685412471
3841,2015,495000,60000,Diesel,Individual,Manual,First Owner,13.112315061750808,11.002116507732017
3844,2018,1350000,34000,Diesel,Individual,Automatic,First Owner,14.115615891155079,10.434145214930487
3845,2014,350000,145000,Diesel,Individual,Manual,First Owner,12.765691290604371,11.884495917930655
3846,2018,300000,25000,Petrol,Individual,Automatic,First Owner,12.611541086966115,10.12667110305036
3850,2018,500000,70000,Diesel,Individual,Manual,First Owner,13.122365377402328,11.156264806643742
3851,2017,2575000,36000,Diesel,Dealer,Automatic,First Owner,14.761360480429413,10.491301994830229
3852,2014,345000,58000,Petrol,Dealer,Manual,First Owner,12.75130259456002,10.968215530759236
3853,2013,220000,100000,Diesel,Individual,Manual,First Owner,12.301387370778713,11.51293546492023
3856,1999,50000,100000,Petrol,Individual,Manual,Second Owner,10.819798284210286,11.51293546492023
3857,2017,585000,14000,Petrol,Dealer,Manual,First Owner,13.279368835614243,9.546884034617925
3859,2018,625000,13800,Petrol,Individual,Automatic,First Owner,13.345508528717259,9.53249633228804
3860,2017,1035000,23000,Petrol,Dealer,Automatic,First Owner,13.849912950864715,10.043292972227004
3862,2017,600000,99700,Diesel,Individual,Manual,First Owner,13.304686600863562,11.5099309859899
3863,2019,3100000,5000,Diesel,Individual,Automatic,First Owner,14.946912992035967,8.517393171418904
3864,2014,650000,49654,Diesel,Dealer,Manual,First Owner,13.384729180332174,10.812854369337458
3865,2016,550000,45457,Petrol,Dealer,Manual,First Owner,13.217675375388819,10.724544101718104
3866,2017,1260000,39221,Diesel,Dealer,Manual,First Owner,14.04662307257814,10.576993092840784
3867,2016,660000,48220,Petrol,Dealer,Manual,First Owner,13.399996629152975,10.783549889802996
3868,2017,700000,11114,Petrol,Dealer,Manual,First Owner,13.45883704259595,9.316050826398296
3869,2008,235000,60208,Diesel,Dealer,Manual,First Owner,12.367345048436391,11.005577121783782
3870,2013,475000,80000,Diesel,Dealer,Manual,First Owner,13.07107218827772,11.289794413577894
3871,2008,795000,98600,Diesel,Dealer,Automatic,First Owner,13.586098651497313,11.498836682527127
3872,2016,8900000,13000,Petrol,Dealer,Automatic,First Owner,16.001561947061912,9.472781556562168
3873,2015,3200000,30000,Diesel,Dealer,Automatic,First Owner,14.978661680269907,10.308985993422082
3874,2019,1860000,18000,Petrol,Dealer,Automatic,First Owner,14.436087583323648,9.798182590890704
3875,2010,4200000,100000,Diesel,Dealer,Automatic,First Owner,15.250595321348806,11.51293546492023
3876,2015,850000,58000,Petrol,Dealer,Automatic,First Owner,13.652992804936396,10.968215530759236
3877,2017,585000,85441,Diesel,Dealer,Manual,First Owner,13.279368835614243,11.355593062159754
3878,2015,380000,64541,Diesel,Dealer,Manual,First Owner,12.847929163278053,11.07507145366006
3879,2019,650000,35000,Diesel,Individual,Manual,First Owner,13.384729180332174,10.463131911491967
3881,2017,434999,16267,Petrol,Dealer,Manual,First Owner,12.983101310070822,9.696955267027116
3882,2013,525000,71500,Diesel,Dealer,Manual,First Owner,13.171155446333852,11.177466714598282
3883,2019,4800000,12999,Diesel,Dealer,Automatic,First Owner,15.38412668421143,9.472704636443673
3884,2008,160000,80000,Petrol,Individual,Manual,First Owner,11.982935344196433,11.289794413577894
3885,2007,160000,90000,Petrol,Individual,Manual,Second Owner,11.982935344196433,11.407576060361786
3888,2017,900000,14700,Petrol,Individual,Manual,First Owner,13.710151153416941,9.595670797663967
3889,2000,61000,90000,Petrol,Individual,Manual,Second Owner,11.0186455364637,11.407576060361786
3890,2017,400000,50000,Petrol,Individual,Manual,First Owner,12.899222326086994,10.819798284210286
3891,2009,150000,100000,Petrol,Individual,Manual,Second Owner,11.918397239722838,11.51293546492023
3892,2019,950000,24000,Petrol,Individual,Automatic,First Owner,13.76421831620775,10.085850775128717
3894,2007,110000,90000,Petrol,Individual,Manual,First Owner,11.608244735642321,11.407576060361786
3895,2015,375000,30000,Petrol,Individual,Manual,First Owner,12.834683971615659,10.308985993422082
3896,2017,350000,80000,Petrol,Individual,Manual,First Owner,12.765691290604371,11.289794413577894
3897,2012,310000,92686,Diesel,Dealer,Manual,Second Owner,12.644330802262578,11.43698350439507
3898,2010,90000,300000,Petrol,Individual,Manual,Third Owner,11.407576060361786,12.611541086966115
3899,2011,350000,90000,Petrol,Individual,Manual,Second Owner,12.765691290604371,11.407576060361786
3900,2003,100000,60000,Petrol,Individual,Manual,First Owner,11.51293546492023,11.002116507732017
3901,2017,1300000,40000,Diesel,Individual,Automatic,First Owner,14.077875591662238,10.596659732783579
3908,2014,280000,55000,Petrol,Individual,Manual,First Owner,12.54254845357358,10.915106645867503
3909,2018,360000,6000,Petrol,Individual,Manual,First Owner,12.793862088206213,8.699681400989514
3910,2011,150000,40000,Petrol,Individual,Manual,Second Owner,11.918397239722838,10.596659732783579
3911,2017,900000,15000,Petrol,Individual,Automatic,First Owner,13.710151153416941,9.61587214452889
3912,2005,120000,50000,Diesel,Individual,Manual,Second Owner,11.695255355062795,10.819798284210286
3913,2010,215000,90000,Petrol,Individual,Manual,Second Owner,12.278397958261774,11.407576060361786
3914,2013,550000,38500,Diesel,Individual,Manual,First Owner,13.217675375388819,10.55843949396453
3915,2018,775000,35000,Petrol,Individual,Manual,First Owner,13.560619598657233,10.463131911491967
3916,2001,409999,49359,Petrol,Individual,Manual,Third Owner,12.92391243868049,10.80689565857927
3917,2005,65000,70000,Petrol,Individual,Manual,Second Owner,11.082157933374816,11.156264806643742
3918,2008,200000,90000,Petrol,Individual,Manual,Second Owner,12.206077645517674,11.407576060361786
3919,2010,240000,50000,Petrol,Individual,Manual,Second Owner,12.388398368982115,10.819798284210286
3920,2012,800000,108731,Diesel,Individual,Manual,First Owner,13.592368256649284,11.59664141801006
3921,2010,400000,120000,Diesel,Individual,Manual,First Owner,12.899222326086994,11.695255355062795
3922,2016,500000,60000,Diesel,Individual,Manual,First Owner,13.122365377402328,11.002116507732017
3923,2007,150000,90000,Diesel,Individual,Manual,Third Owner,11.918397239722838,11.407576060361786
3924,2014,500000,140000,Diesel,Individual,Manual,Second Owner,13.122365377402328,11.849404844423074
3925,2014,320000,80000,Petrol,Individual,Manual,First Owner,12.676079399771027,11.289794413577894
3926,2013,300000,90000,Diesel,Individual,Manual,First Owner,12.611541086966115,11.407576060361786
3928,2018,285000,14000,Petrol,Individual,Manual,First Owner,12.560247968016562,9.546884034617925
3929,2012,360000,70000,Diesel,Individual,Manual,Second Owner,12.793862088206213,11.156264806643742
3930,2009,450000,55000,Petrol,Individual,Manual,Second Owner,13.017005083966255,10.915106645867503
3931,2011,175000,60000,Petrol,Individual,Manual,Third Owner,12.07254696717504,11.002116507732017
3932,2011,350000,74000,Diesel,Individual,Manual,Second Owner,12.765691290604371,11.211833885608513
3933,2020,530000,45000,Diesel,Dealer,Manual,First Owner,13.180634172318978,10.714439990727769
3934,2017,1025000,38000,Diesel,Dealer,Manual,First Owner,13.840204146163925,10.545367754151743
3935,2017,950000,24000,Diesel,Dealer,Manual,First Owner,13.76421831620775,10.085850775128717
3936,2017,725000,29976,Petrol,Dealer,Manual,First Owner,13.493928313146206,10.308185699938441
3937,2017,919999,41000,Petrol,Dealer,Manual,First Owner,13.732128949025222,10.62135173563291
3938,2018,700000,15000,Diesel,Dealer,Manual,First Owner,13.45883704259595,9.61587214452889
3939,2017,725000,36000,Diesel,Dealer,Manual,First Owner,13.493928313146206,10.491301994830229
3940,2017,840000,30646,Petrol,Dealer,Manual,First Owner,13.641158361294979,10.330290057291649
3941,2015,365000,23600,Petrol,Dealer,Manual,First Owner,12.807655372286902,10.069044362997353
3942,2014,665000,71318,Diesel,Dealer,Manual,First Owner,13.407543823396258,11.174918050566383
3943,2003,50000,78098,Petrol,Individual,Manual,First Owner,10.819798284210286,11.265732531648492
3944,2014,225000,30000,Petrol,Individual,Manual,First Owner,12.323860125621126,10.308985993422082
3945,2012,229999,45000,Petrol,Individual,Manual,Second Owner,12.345834587905333,10.714439990727769
3946,2008,145000,67000,Petrol,Individual,Manual,First Owner,11.884495917930655,11.112462823634855
3949,2017,750000,18054,Petrol,Dealer,Manual,First Owner,13.527829818844937,9.801177933711559
3950,2015,785000,40000,Diesel,Individual,Manual,First Owner,13.573440270649085,10.596659732783579
3951,2011,225000,30000,Petrol,Individual,Manual,First Owner,12.323860125621126,10.308985993422082
3952,2017,300000,80000,Diesel,Individual,Manual,First Owner,12.611541086966115,11.289794413577894
3953,2016,680000,20000,Diesel,Individual,Manual,First Owner,13.429849547739444,9.90353755128617
3954,2016,700000,40000,Diesel,Individual,Manual,First Owner,13.45883704259595,10.596659732783579
3955,2011,180000,120000,Diesel,Individual,Manual,First Owner,12.100717685412471,11.695255355062795
3956,2008,270000,120000,Diesel,Individual,Manual,Second Owner,12.506180941677357,11.695255355062795
3957,2010,370000,97000,Petrol,Individual,Manual,Second Owner,12.821260987319457,11.48247656671073
3958,2018,1100000,70000,Diesel,Individual,Manual,First Owner,13.910821646859095,11.156264806643742
3959,2004,120000,120000,Diesel,Individual,Manual,Second Owner,11.695255355062795,11.695255355062795
3960,2013,430000,88000,Diesel,Individual,Manual,Second Owner,12.971542813248437,11.385103457032141
3961,2014,550000,38406,Diesel,Dealer,Manual,First Owner,13.217675375388819,10.555995013629378
3962,2014,320000,54350,Petrol,Dealer,Manual,First Owner,12.676079399771027,10.903218291644121
3963,2015,390000,32260,Petrol,Dealer,Manual,First Owner,12.873904582205107,10.381614349338879
3964,2014,550000,58231,Diesel,Dealer,Manual,First Owner,13.217675375388819,10.972190310798094
3965,2012,370000,59858,Petrol,Dealer,Manual,First Owner,12.821260987319457,10.99974707562064
3966,2010,190000,73350,Petrol,Dealer,Manual,First Owner,12.154784614286667,11.203011416743363
3967,2013,509999,88473,Diesel,Dealer,Manual,First Owner,13.142166004700508,11.390464002521927
3968,2013,450000,96987,Petrol,Dealer,Manual,First Owner,13.017005083966255,11.482342538492434
3969,2016,5500000,77350,Diesel,Dealer,Automatic,First Owner,15.520258832020865,11.256108784165866
